scenario_idx,minADE,minFDE,miss
4174,0.180314,0.217627,0
4175,0.202720,0.128459,0
4176,0.636636,1.424470,0
4177,0.358174,0.650356,0
4178,0.090460,0.098333,0
4179,2.197795,1.197471,0
4180,1.079479,2.263391,1
4181,0.628810,1.419538,0
4182,0.630131,1.986137,0
4183,1.646306,5.480284,1
4184,0.379978,0.442874,0
4185,1.597147,2.356357,1
4186,2.071047,3.335373,1
4187,0.492737,0.548393,0
4188,0.675810,0.965369,0
4189,1.511704,1.216253,0
4190,0.184696,0.175981,0
4191,0.656358,2.358261,1
4192,3.063427,4.360549,1
4193,1.775788,2.882366,1
4194,0.257290,0.437612,0
4195,0.203358,0.077346,0
4196,0.827383,1.427995,0
4197,0.548880,1.123074,0
4198,0.084761,0.130925,0
4199,0.553236,0.733345,0
4200,1.463360,4.357044,1
4201,0.268944,0.733378,0
4202,1.531449,4.525034,1
4203,0.795837,1.278669,0
4204,0.202695,0.118857,0
4205,0.190905,0.056227,0
4206,0.330525,0.163289,0
4207,0.893072,2.039361,1
4208,0.387691,0.382487,0
4209,0.235920,0.287594,0
4210,1.380117,3.357245,1
4211,0.534844,1.191794,0
4212,1.269141,5.080701,1
4213,0.260797,0.294910,0
4214,0.457791,0.467027,0
4215,1.538248,3.784187,1
4216,0.543275,0.390797,0
4217,0.307127,0.701561,0
4218,0.071625,0.069070,0
4219,0.273352,0.456585,0
4220,0.287768,0.301427,0
4221,0.710745,0.756823,0
4222,0.584976,0.477476,0
4223,2.415738,5.818040,1
4224,0.061770,0.052972,0
4225,2.484006,4.276468,1
4226,2.654315,4.845713,1
4227,0.355461,0.607163,0
4228,0.318357,0.505808,0
4229,0.326080,0.435607,0
4230,0.884630,1.226521,0
4231,0.563313,1.200754,0
4232,0.552735,0.823373,0
4233,0.073389,0.041634,0
4234,1.849430,2.916940,1
4235,0.055433,0.067879,0
4236,1.975586,4.822529,1
4237,0.144414,0.035219,0
4238,3.859464,10.306029,1
4239,0.129571,0.153679,0
4240,0.123102,0.084994,0
4241,0.944332,1.455966,0
4242,0.409192,0.670953,0
4243,0.450577,0.911408,0
4244,1.031426,2.432182,1
4245,0.393628,0.400469,0
4246,1.913191,2.673211,1
4247,0.116453,0.133619,0
4248,0.334647,0.334765,0
4249,0.691342,1.286968,0
4250,2.036844,5.500494,1
4251,0.112015,0.125287,0
4252,1.295217,4.000212,1
4253,0.661845,1.047236,0
4254,0.568151,0.672933,0
4255,0.181003,0.222055,0
4256,2.178537,3.819981,1
4257,0.148137,0.415415,0
4258,2.822933,8.358410,1
4259,1.769380,3.736004,1
4260,0.275528,0.137712,0
4261,0.352786,0.314806,0
4262,0.504764,0.793608,0
4263,0.100779,0.087984,0
4264,0.052864,0.234794,0
4265,0.169808,0.168005,0
4266,0.376287,0.469834,0
4267,0.497188,0.554775,0
4268,0.300796,0.999106,0
4269,0.364050,0.248481,0
4270,0.803920,1.226601,0
4271,0.101114,0.084280,0
4272,0.644251,1.005810,0
4273,0.075987,0.067907,0
4274,0.833387,1.334521,0
4275,0.712049,2.127420,1
4276,1.230609,3.471590,1
4277,0.624705,1.567609,0
4278,2.404693,4.137270,1
4279,0.520349,1.472915,0
4280,0.091186,0.084162,0
4281,0.552145,1.318983,0
4282,4.322531,9.470973,1
4283,0.423589,0.137339,0
4284,2.401270,10.790495,1
4285,0.169956,0.075828,0
4286,0.187949,0.405785,0
4287,0.086128,0.069932,0
4288,0.499036,0.738566,0
4289,1.352866,3.457954,1
4290,0.167307,0.183113,0
4291,0.452636,0.669915,0
4292,0.229356,0.167210,0
4293,1.362825,3.170280,1
4294,0.755867,1.018132,0
4295,0.515432,1.161683,0
4296,0.145695,0.026941,0
4297,1.065943,2.459796,1
4298,0.155183,0.152449,0
4299,0.654446,3.043206,1
4300,0.621412,1.052678,0
4301,0.437414,0.759234,0
4302,0.623796,1.152650,0
4303,0.402782,0.931598,0
4304,0.092646,0.100991,0
4305,0.380852,0.508944,0
4306,0.080310,0.089610,0
4307,0.650889,1.089871,0
4308,0.464485,0.068331,0
4309,0.253455,0.415028,0
4310,0.390234,0.838162,0
4311,0.235856,0.590052,0
4312,0.858268,2.955934,1
4313,0.209264,0.207268,0
4314,0.795402,1.286917,0
4315,0.475605,0.963584,0
4316,0.083615,0.071244,0
4317,0.465050,0.122586,0
4318,0.178549,0.378873,0
4319,0.525761,0.746618,0
4320,0.072470,0.073455,0
4321,1.122938,1.378161,0
4322,1.442793,2.572151,1
4323,0.468044,1.713287,0
4324,0.364641,0.605807,0
4325,0.220951,0.475503,0
4326,0.071953,0.077752,0
4327,0.248415,0.408332,0
4328,0.114900,0.127334,0
4329,1.315466,1.729626,0
4330,0.475450,0.768500,0
4331,0.089256,0.099085,0
4332,0.573006,0.911756,0
4333,0.113344,0.080969,0
4334,0.656827,1.746622,0
4335,1.413706,2.882910,1
4336,0.070774,0.072169,0
4337,0.061996,0.054119,0
4338,0.092699,0.060619,0
4339,0.993959,1.473534,0
4340,0.494144,0.789502,0
4341,0.209701,0.326794,0
4342,0.410803,0.239307,0
4343,0.457243,1.074886,0
4344,0.359516,0.294239,0
4345,0.222335,0.207327,0
4346,0.091163,0.080537,0
4347,1.443605,3.738892,1
4348,1.866321,0.436593,0
4349,0.591096,1.934075,0
4350,0.565032,0.915955,0
4351,0.158538,0.142346,0
4352,0.703538,1.287312,0
4353,0.122141,0.113617,0
4354,0.527342,0.520341,0
4355,0.696923,1.120997,0
4356,0.119881,0.104471,0
4357,0.085965,0.089662,0
4358,0.493866,0.962573,0
4359,0.162014,0.041994,0
4360,0.253649,0.228022,0
4361,2.359199,3.212343,1
4362,1.357833,2.103784,1
4363,0.295144,0.721870,0
4364,1.155595,1.246679,0
4365,0.255525,0.327799,0
4366,0.062215,0.050824,0
4367,0.927507,1.965350,0
4368,0.384251,0.380141,0
4369,0.089318,0.093243,0
4370,0.107100,0.096131,0
4371,0.382280,0.834381,0
4372,0.753834,1.090331,0
4373,0.687134,0.603555,0
4374,0.545607,1.055148,0
4375,2.501394,4.209604,1
4376,1.392527,4.099308,1
4377,0.634907,1.521341,0
4378,0.081132,0.077142,0
4379,0.419101,0.288776,0
4380,0.617300,0.647832,0
4381,0.393405,0.865439,0
4382,0.407894,0.731493,0
4383,0.303450,0.433871,0
4384,1.695954,2.381082,1
4385,0.371677,0.847255,0
4386,0.059642,0.052064,0
4387,0.155050,0.267747,0
4388,0.061703,0.036000,0
4389,0.068294,0.142689,0
4390,0.435992,0.675400,0
4391,0.840948,0.804981,0
4392,0.052332,0.066571,0
4393,0.309855,0.198748,0
4394,1.241478,1.783752,0
4395,0.638117,2.620813,1
4396,0.143546,0.101557,0
4397,0.109731,0.116923,0
4398,0.803168,1.207278,0
4399,0.491665,0.968625,0
4400,0.174197,0.237211,0
4401,1.214624,1.743002,0
4402,0.405857,0.807768,0
4403,1.335510,2.399502,1
4404,0.086012,0.088813,0
4405,2.044199,7.290399,1
4406,1.417403,2.907808,1
4407,1.392387,3.824076,1
4408,0.620574,1.625211,0
4409,0.457213,0.617565,0
4410,0.971897,1.435686,0
4411,0.070658,0.072673,0
4412,0.287265,0.274035,0
4413,0.194128,0.137880,0
4414,3.810865,10.479891,1
4415,0.102894,0.098919,0
4416,0.416437,0.598373,0
4417,0.189398,0.060191,0
4418,0.175564,0.189477,0
4419,0.111520,0.102803,0
4420,0.320649,0.215352,0
4421,0.552729,0.369893,0
4422,0.099604,0.083240,0
4423,2.403300,1.601165,0
4424,0.368613,0.335909,0
4425,0.327247,0.767541,0
4426,0.073675,0.070384,0
4427,0.814649,1.411696,0
4428,1.298550,1.908839,0
4429,0.078617,0.082858,0
4430,0.263334,0.370803,0
4431,0.127452,0.132551,0
4432,0.098528,0.095372,0
4433,0.114821,0.117075,0
4434,0.104890,0.175267,0
4435,0.471601,0.903246,0
4436,1.818292,4.728675,1
4437,0.945416,1.045679,0
4438,1.771708,0.985148,0
4439,0.849875,1.307820,0
4440,0.554683,0.944210,0
4441,0.752973,1.046621,0
4442,0.476574,0.607772,0
4443,0.189522,0.351790,0
4444,4.541503,9.657088,1
4445,0.108324,0.051009,0
4446,0.404469,0.436841,0
4447,0.875848,1.428738,0
4448,0.866280,1.282805,0
4449,0.708497,0.691718,0
4450,0.060734,0.072020,0
4451,0.248674,0.466417,0
4452,0.426002,0.890891,0
4453,0.342495,0.506335,0
4454,0.661723,0.960319,0
4455,0.093698,0.176593,0
4456,0.205478,0.463895,0
4457,0.466326,1.694151,0
4458,1.863705,5.586968,1
4459,0.515351,0.941175,0
4460,0.479739,0.799483,0
4461,1.295388,3.113333,1
4462,0.345948,0.428128,0
4463,1.133603,2.366168,1
4464,0.324413,0.446669,0
4465,0.556088,0.723177,0
4466,0.255896,0.224634,0
4467,0.561557,0.631909,0
4468,0.442030,0.324273,0
4469,0.078555,0.068230,0
4470,0.822560,1.422193,0
4471,0.413264,0.596073,0
4472,0.132518,0.012496,0
4473,0.944084,1.280243,0
4474,1.680850,4.222093,1
4475,0.079926,0.087610,0
4476,0.094032,0.149622,0
4477,0.297579,0.385120,0
4478,0.412669,1.445642,0
4479,1.313571,2.023983,1
4480,0.940454,0.952487,0
4481,0.732541,0.429120,0
4482,0.246742,0.171290,0
4483,1.481627,2.179309,1
4484,1.592833,0.632556,0
4485,0.419949,0.962139,0
4486,0.290018,0.474997,0
4487,0.088870,0.092603,0
4488,0.503246,0.838742,0
4489,0.562221,1.213655,0
4490,0.125742,0.114598,0
4491,0.081871,0.073474,0
4492,0.425050,1.694967,0
4493,1.257413,5.254216,1
4494,0.286668,1.062971,0
4495,0.810710,1.495291,0
4496,0.048273,0.021191,0
4497,0.451305,1.382609,0
4498,0.076107,0.043204,0
4499,0.301038,1.177507,0
4500,0.253194,0.226938,0
4501,0.309480,0.202678,0
4502,0.927973,1.644929,0
4503,0.099943,0.285413,0
4504,0.890215,1.347268,0
4505,0.053193,0.064357,0
4506,0.267843,0.016354,0
4507,0.086826,0.092435,0
4508,0.082572,0.067330,0
4509,0.058589,0.055987,0
4510,0.331855,0.528279,0
4511,1.858935,2.057356,1
4512,0.097379,0.104444,0
4513,0.933732,1.389510,0
4514,0.370142,0.252808,0
4515,0.515446,0.462466,0
4516,0.074614,0.050355,0
4517,0.684930,1.962598,0
4518,0.694863,1.020717,0
4519,0.889977,1.305499,0
4520,1.114357,2.648358,1
4521,2.374883,9.308073,1
4522,0.229381,0.105094,0
4523,1.404050,3.533719,1
4524,1.580774,1.256829,0
4525,3.921432,9.063532,1
4526,0.308566,0.621212,0
4527,1.027793,1.679901,0
4528,0.459454,1.108976,0
4529,0.135713,0.074536,0
4530,0.368655,0.480258,0
4531,0.310219,0.283531,0
4532,0.883589,0.886034,0
4533,0.199389,0.622434,0
4534,0.088185,0.077848,0
4535,0.610728,0.928479,0
4536,0.579474,0.781107,0
4537,0.085170,0.079073,0
4538,0.083336,0.077553,0
4539,0.454112,0.863542,0
4540,0.088054,0.093182,0
4541,0.504475,0.754613,0
4542,2.356090,4.916449,1
4543,0.725482,1.292907,0
4544,0.155017,0.143678,0
4545,1.146172,1.694078,0
4546,0.097420,0.113392,0
4547,0.975618,1.418572,0
4548,0.192383,0.132268,0
4549,1.387018,2.243461,1
4550,0.380272,0.643090,0
4551,0.327550,0.320808,0
4552,0.655382,1.819146,0
4553,0.493022,1.233108,0
4554,0.183587,0.101306,0
4555,2.408554,7.765921,1
4556,0.427565,0.688035,0
4557,0.496252,0.921811,0
4558,1.271069,2.387008,1
4559,1.147087,1.421238,0
4560,0.804480,1.893144,0
4561,0.509195,0.726865,0
4562,2.064456,3.251186,1
4563,2.971974,5.053695,1
4564,0.058423,0.042289,0
4565,0.382957,0.683913,0
4566,0.586457,0.891599,0
4567,0.268895,0.633454,0
4568,0.966679,1.056193,0
4569,2.432528,1.417634,0
4570,0.283229,0.723491,0
4571,1.834611,1.432365,0
4572,0.054694,0.035909,0
4573,0.099944,0.080569,0
4574,1.472511,7.254885,1
4575,0.050136,0.032123,0
4576,0.279027,0.477290,0
4577,0.081775,0.068441,0
4578,0.366875,0.067986,0
4579,0.297497,0.307443,0
4580,0.587653,1.415863,0
4581,0.306633,0.763269,0
4582,0.145005,0.079425,0
4583,0.530687,0.869897,0
4584,0.202046,0.252095,0
4585,0.614004,1.025518,0
4586,1.057567,2.529113,1
4587,0.998239,1.995522,0
4588,0.676361,1.316418,0
4589,0.420193,0.779317,0
4590,0.378997,0.664352,0
4591,0.478623,0.256086,0
4592,0.072278,0.037692,0
4593,2.806849,5.072019,1
4594,0.084233,0.081259,0
4595,0.494803,1.300532,0
4596,0.113098,0.040366,0
4597,0.555028,0.635776,0
4598,0.913518,1.657769,0
4599,0.160495,0.170468,0
4600,3.334906,5.652390,1
4601,0.424844,0.558832,0
4602,0.648798,0.687973,0
4603,0.054737,0.039402,0
4604,0.567199,1.435778,0
4605,1.386902,3.367533,1
4606,2.053561,2.003919,1
4607,0.142202,0.048567,0
4608,0.148800,0.473885,0
4609,0.959805,1.667155,0
4610,0.083770,0.050067,0
4611,0.107803,0.087007,0
4612,1.260717,2.865324,1
4613,0.283938,0.435695,0
4614,0.141832,0.216344,0
4615,0.761228,2.083828,1
4616,2.162000,5.159082,1
4617,0.055569,0.097987,0
4618,0.361068,0.584551,0
4619,1.450214,1.248494,0
4620,0.757826,2.034832,1
4621,0.275266,0.433362,0
4622,3.431702,7.137365,1
4623,0.522981,0.666434,0
4624,0.810935,3.666100,1
4625,0.087808,0.101920,0
4626,1.470499,2.436000,1
4627,0.476811,0.498463,0
4628,4.130786,11.422135,1
4629,1.996336,4.531038,1
4630,1.361744,2.621220,1
4631,0.055448,0.046072,0
4632,0.110107,0.147726,0
4633,0.064799,0.061070,0
4634,0.220127,0.279412,0
4635,0.052613,0.128958,0
4636,0.070450,0.068749,0
4637,1.322085,1.462982,0
4638,0.720131,1.178600,0
4639,1.746865,4.665293,1
4640,0.707134,0.845589,0
4641,0.242991,0.297600,0
4642,0.090556,0.090680,0
4643,1.270283,1.859311,0
4644,0.098573,0.061843,0
4645,1.041328,0.216578,0
4646,0.075213,0.106381,0
4647,0.276296,0.163973,0
4648,0.392978,0.893348,0
4649,0.208777,0.061633,0
4650,0.058041,0.166486,0
4651,0.801210,1.376369,0
4652,0.575887,0.992061,0
4653,0.222516,0.206094,0
4654,2.136013,5.068330,1
4655,1.015231,2.758019,1
4656,0.276429,0.406221,0
4657,0.745917,0.524614,0
4658,0.086985,0.066605,0
4659,0.270700,0.165839,0
4660,0.061886,0.055533,0
4661,0.306610,0.774340,0
4662,0.679383,1.014178,0
4663,0.467074,0.317516,0
4664,0.369287,0.738158,0
4665,0.567915,1.172399,0
4666,0.086604,0.066080,0
4667,0.429274,0.828649,0
4668,0.279159,0.723656,0
4669,0.430590,0.292376,0
4670,2.032331,3.942644,1
4671,0.231509,0.092943,0
4672,0.424290,0.642233,0
4673,0.131799,0.082684,0
4674,0.370396,0.726291,0
4675,0.117715,0.119502,0
4676,0.943402,1.457293,0
4677,1.379601,1.600319,0
4678,0.069836,0.051445,0
4679,0.390338,0.606029,0
4680,0.312274,0.508860,0
4681,0.899971,0.976726,0
4682,0.334349,0.971640,0
4683,0.182017,0.016494,0
4684,0.452829,0.744810,0
4685,0.683420,1.100122,0
4686,0.101865,0.107686,0
4687,0.430347,0.996518,0
4688,0.682475,1.764823,0
4689,0.171256,0.298826,0
4690,0.105092,0.106976,0
4691,0.064697,0.160806,0
4692,0.885144,1.304387,0
4693,0.538184,1.131036,0
4694,0.783321,1.327683,0
4695,0.052664,0.075846,0
4696,0.193856,0.397917,0
4697,1.853427,2.740602,1
4698,2.246387,4.499216,1
4699,0.829152,1.424882,0
4700,0.536127,0.498993,0
4701,0.597602,0.672078,0
4702,0.143827,0.096821,0
4703,0.054727,0.028467,0
4704,1.029285,2.652579,1
4705,6.417918,15.604021,1
4706,0.930574,2.296703,1
4707,0.273187,0.233659,0
4708,2.059739,5.033089,1
4709,1.893244,5.381182,1
4710,0.468719,0.771590,0
4711,0.509094,0.919997,0
4712,0.825163,1.105449,0
4713,0.104886,0.069445,0
4714,2.989822,5.264065,1
4715,0.818895,0.997524,0
4716,1.705682,2.941783,1
4717,0.807124,1.335919,0
4718,1.107486,1.594183,0
4719,2.046206,2.923364,1
4720,2.795647,4.615496,1
4721,0.359341,1.185015,0
4722,1.258732,3.028232,1
4723,0.058774,0.050005,0
4724,0.115054,0.052070,0
4725,0.421037,0.846448,0
4726,0.091264,0.092708,0
4727,0.326243,0.363166,0
4728,0.579953,1.041277,0
4729,0.332346,0.353804,0
4730,1.245733,5.143399,1
4731,0.093789,0.271837,0
4732,1.689959,4.170754,1
4733,0.975678,2.503349,1
4734,1.308449,2.953871,1
4735,0.264130,0.352900,0
4736,0.512352,1.074153,0
4737,0.856034,0.861496,0
4738,0.540871,0.704645,0
4739,1.094046,1.190508,0
4740,1.819067,3.949353,1
4741,0.505308,0.840254,0
4742,0.363036,0.774443,0
4743,3.088865,6.805436,1
4744,2.584482,4.259417,1
4745,0.136602,0.404115,0
4746,0.381547,0.502717,0
4747,0.460342,0.753995,0
4748,0.856628,1.484655,0
4749,1.828733,1.454072,0
4750,0.116288,0.046057,0
4751,1.343858,3.039545,1
4752,2.179521,6.348277,1
4753,0.608260,1.991004,0
4754,0.124488,0.073676,0
4755,0.574676,0.321069,0
4756,0.897962,1.217288,0
4757,0.991941,1.456172,0
4758,0.115014,0.101824,0
4759,0.996216,1.306911,0
4760,0.585209,0.754499,0
4761,2.187985,5.512214,1
4762,0.086188,0.090140,0
4763,1.814196,2.216518,1
4764,0.240437,0.428620,0
4765,1.102515,3.644693,1
4766,0.100150,0.089442,0
4767,0.631882,0.197085,0
4768,0.308519,0.504712,0
4769,0.067984,0.065319,0
4770,0.851590,2.193697,1
4771,0.769908,1.299702,0
4772,0.299309,0.333589,0
4773,0.401061,0.973094,0
4774,0.666027,2.289361,1
4775,0.381496,0.388568,0
4776,1.423604,6.557168,1
4777,0.478903,0.789933,0
4778,0.122411,0.106650,0
4779,0.307837,0.622221,0
4780,0.768368,1.929833,0
4781,0.469064,0.871595,0
4782,0.965025,1.210665,0
4783,0.053030,0.037349,0
4784,0.612594,1.668179,0
4785,0.112397,0.063799,0
4786,0.200165,0.252347,0
4787,0.344125,0.717321,0
4788,1.789259,5.068763,1
4789,0.085720,0.096105,0
4790,0.746796,0.888326,0
4791,0.874878,3.341657,1
4792,0.094007,0.087750,0
4793,0.067721,0.048133,0
4794,0.165249,0.546021,0
4795,0.086385,0.088184,0
4796,1.087788,1.529258,0
4797,1.397787,1.953332,0
4798,0.102254,0.098101,0
4799,0.725916,1.784520,0
4800,0.355548,0.274308,0
4801,1.197849,1.408776,0
4802,0.178499,0.341226,0
4803,3.912844,10.138564,1
4804,0.813196,1.318911,0
4805,0.178885,0.059920,0
4806,0.374402,0.481363,0
4807,0.150168,0.146650,0
4808,1.123820,5.295728,1
4809,0.124083,0.120358,0
4810,0.746572,1.236869,0
4811,0.102792,0.043374,0
4812,1.252969,2.305784,1
4813,0.363395,0.900505,0
4814,0.095967,0.104036,0
4815,0.937616,1.241047,0
4816,0.252747,0.448522,0
4817,0.557208,1.159947,0
4818,0.062995,0.068540,0
4819,0.534080,1.939974,0
4820,0.068336,0.068965,0
4821,0.482218,1.888185,0
4822,0.128455,0.258631,0
4823,0.529687,0.643995,0
4824,0.674439,1.519259,0
4825,0.482626,0.826741,0
4826,0.474626,0.693045,0
4827,0.461408,0.693479,0
4828,2.379907,1.396902,0
4829,1.512889,2.660609,1
4830,0.105826,0.202803,0
4831,0.281239,0.588303,0
4832,0.082137,0.062882,0
4833,0.581131,1.506537,0
4834,1.603612,3.597003,1
4835,0.114029,0.111744,0
4836,0.129940,0.093646,0
4837,0.725778,1.866294,0
4838,1.311461,2.539512,1
4839,1.502591,2.120520,1
4840,1.057909,2.128366,1
4841,1.709301,1.134538,0
4842,1.139431,2.649827,1
4843,0.214959,0.153025,0
4844,0.478351,0.964948,0
4845,2.154197,4.245977,1
4846,0.548954,1.619366,0
4847,0.066479,0.063464,0
4848,0.160449,0.141396,0
4849,3.361609,5.689319,1
4850,0.121316,0.165792,0
4851,0.474986,0.610081,0
4852,0.206717,0.201965,0
4853,0.302713,0.432389,0
4854,0.094861,0.082205,0
4855,0.583890,1.879404,0
4856,0.088793,0.092065,0
4857,2.011128,6.730350,1
4858,0.633522,0.932018,0
4859,0.472821,0.920594,0
4860,0.169811,0.078587,0
4861,0.417394,1.038377,0
4862,0.729184,1.002726,0
4863,0.383386,0.834109,0
4864,1.081933,4.832976,1
4865,2.473261,3.317087,1
4866,1.391761,3.372935,1
4867,3.681283,9.637586,1
4868,0.672953,1.735535,0
4869,0.378675,0.789789,0
4870,0.382709,0.435179,0
4871,0.271140,0.706485,0
4872,0.438921,0.412128,0
4873,2.121073,3.809430,1
4874,1.045854,1.132101,0
4875,0.065574,0.067554,0
4876,0.363146,0.773139,0
4877,0.113371,0.191849,0
4878,0.121921,0.248678,0
4879,0.442676,0.745902,0
4880,1.445199,3.184845,1
4881,0.295056,0.495985,0
4882,0.069681,0.141118,0
4883,0.200787,0.104644,0
4884,0.102132,0.106969,0
4885,3.037065,7.177412,1
4886,0.983591,1.446063,0
4887,0.639043,1.011564,0
4888,1.425211,2.010955,1
4889,0.473348,0.762899,0
4890,0.321004,0.306178,0
4891,0.627466,1.215940,0
4892,1.850053,4.244700,1
4893,1.222569,2.819340,1
4894,0.919020,1.261065,0
4895,0.357147,0.446560,0
4896,1.404180,1.153457,0
4897,1.125080,0.899861,0
4898,0.350884,0.828319,0
4899,0.162864,0.086631,0
4900,0.517215,0.719792,0
4901,1.005546,3.527337,1
4902,0.129218,0.028813,0
4903,0.277893,0.529804,0
4904,1.448393,2.253143,1
4905,0.355946,0.736646,0
4906,0.898412,2.361504,1
4907,0.807936,2.339597,1
4908,2.513676,3.781580,1
4909,0.663276,1.089454,0
4910,0.418548,0.697309,0
4911,0.287040,0.297417,0
4912,0.523511,0.713275,0
4913,0.360360,0.581176,0
4914,0.751440,1.642259,0
4915,0.048360,0.015710,0
4916,0.094253,0.108936,0
4917,1.109317,1.539109,0
4918,0.675286,1.688561,0
4919,0.122687,0.097170,0
4920,0.046092,0.058670,0
4921,0.375738,0.951976,0
4922,0.450198,1.131009,0
4923,1.137155,2.246483,1
4924,1.912371,0.884503,0
4925,0.093419,0.098651,0
4926,1.146082,1.881954,0
4927,0.159718,0.037953,0
4928,0.691908,0.949788,0
4929,0.368503,0.827647,0
4930,0.414909,0.373277,0
4931,0.114945,0.063271,0
4932,0.736045,0.872986,0
4933,0.177576,0.631817,0
4934,1.430513,2.968059,1
4935,0.762050,0.870784,0
4936,0.469513,0.564803,0
4937,1.097592,2.971843,1
4938,0.408702,0.959291,0
4939,0.459159,0.759155,0
4940,2.650836,3.541481,1
4941,0.082393,0.092801,0
4942,0.481535,0.996474,0
4943,0.139908,0.141773,0
4944,0.421204,1.146755,0
4945,0.145704,0.165248,0
4946,0.284739,0.263387,0
4947,0.720278,0.982050,0
4948,0.397531,0.568845,0
4949,0.099207,0.114108,0
4950,1.950128,5.423232,1
4951,0.570583,0.734973,0
4952,0.079524,0.082287,0
4953,0.096127,0.087334,0
4954,0.050502,0.040233,0
4955,0.094578,0.085801,0
4956,0.172324,0.051880,0
4957,0.419092,1.037681,0
4958,1.217124,1.401511,0
4959,0.083518,0.086101,0
4960,0.304260,0.383961,0
4961,1.137609,2.807752,1
4962,0.458879,1.127570,0
4963,1.530813,3.238393,1
4964,0.270111,0.573568,0
4965,0.502982,0.428074,0
4966,1.496967,1.219702,0
4967,2.024971,6.275300,1
4968,0.998677,2.680167,1
4969,0.262259,0.313922,0
4970,0.661005,1.938871,0
4971,0.582909,1.521922,0
4972,0.121888,0.044081,0
